Monthly Hourly Load Values,1/1/2023 0:00,1/1/2023,0:00,1:00,ES,100,19251,19251,1/3/2024 12:09
Monthly Hourly Load Values,1/1/2023 1:00,1/1/2023,1:00,2:00,ES,100,18104,18104,1/3/2024 12:09
Monthly Hourly Load Values,1/1/2023 2:00,1/1/2023,2:00,3:00,ES,100,17090,17090,1/3/2024 12:09
Monthly Hourly Load Values,1/1/2023 3:00,1/1/2023,3:00,4:00,ES,100,16531,16531,1/3/2024 12:09
Monthly Hourly Load Values,1/1/2023 4:00,1/1/2023,4:00,5:00,ES,100,16180,16180,1/3/2024 12:09
Monthly Hourly Load Values,1/1/2023 5:00,1/1/2023,5:00,6:00,ES,100,16229,16229,1/3/2024 12:09
Monthly Hourly Load Values,1/1/2023 6:00,1/1/2023,6:00,7:00,ES,100,16512,16512,1/3/2024 12:09
Monthly Hourly Load Values,1/1/2023 7:00,1/1/2023,7:00,8:00,ES,100,16511,16511,1/3/2024 12:09
Monthly Hourly Load Values,1/1/2023 8:00,1/1/2023,8:00,9:00,ES,100,16890,16890,1/3/2024 12:09
Monthly Hourly Load Values,1/1/2023 9:00,1/1/2023,9:00,10:00,ES,100,18153,18153,1/3/2024 12:09
Monthly Hourly Load Values,1/1/2023 10:00,1/1/2023,10:00,11:00,ES,100,19232,19232,1/3/2024 12:09
Monthly Hourly Load Values,1/1/2023 11:00,1/1/2023,11:00,12:00,ES,100,19745,19745,1/3/2024 12:09
Monthly Hourly Load Values,1/1/2023 12:00,1/1/2023,12:00,13:00,ES,100,20358,20358,1/3/2024 12:09
Monthly Hourly Load Values,1/1/2023 13:00,1/1/2023,13:00,14:00,ES,100,20532,20532,1/3/2024 12:09
Monthly Hourly Load Values,1/1/2023 14:00,1/1/2023,14:00,15:00,ES,100,19693,19693,1/3/2024 12:09
Monthly Hourly Load Values,1/1/2023 15:00,1/1/2023,15:00,16:00,ES,100,19500,19500,1/3/2024 12:09
Monthly Hourly Load Values,1/1/2023 16:00,1/1/2023,16:00,17:00,ES,100,20269,20269,1/3/2024 12:09
Monthly Hourly Load Values,1/1/2023 17:00,1/1/2023,17:00,18:00,ES,100,22544,22544,1/3/2024 12:09
Monthly Hourly Load Values,1/1/2023 18:00,1/1/2023,18:00,19:00,ES,100,23594,23594,1/3/2024 12:09
Monthly Hourly Load Values,1/1/2023 19:00,1/1/2023,19:00,20:00,ES,100,24416,24416,1/3/2024 12:09
Monthly Hourly Load Values,1/1/2023 20:00,1/1/2023,20:00,21:00,ES,100,24588,24588,1/3/2024 12:09
Monthly Hourly Load Values,1/1/2023 21:00,1/1/2023,21:00,22:00,ES,100,23403,23403,1/3/2024 12:09
Monthly Hourly Load Values,1/1/2023 22:00,1/1/2023,22:00,23:00,ES,100,21497,21497,1/3/2024 12:09
Monthly Hourly Load Values,1/1/2023 23:00,1/1/2023,23:00,0:00,ES,100,19932,19932,1/3/2024 12:09
Monthly Hourly Load Values,2/1/2023 0:00,2/1/2023,0:00,1:00,ES,100,18538,18538,1/3/2024 12:09
Monthly Hourly Load Values,2/1/2023 1:00,2/1/2023,1:00,2:00,ES,100,17653,17653,1/3/2024 12:09
Monthly Hourly Load Values,2/1/2023 2:00,2/1/2023,2:00,3:00,ES,100,17227,17227,1/3/2024 12:09
Monthly Hourly Load Values,2/1/2023 3:00,2/1/2023,3:00,4:00,ES,100,17209,17209,1/3/2024 12:09
Monthly Hourly Load Values,2/1/2023 4:00,2/1/2023,4:00,5:00,ES,100,17828,17828,1/3/2024 12:09
Monthly Hourly Load Values,2/1/2023 5:00,2/1/2023,5:00,6:00,ES,100,20015,20015,1/3/2024 12:09
Monthly Hourly Load Values,2/1/2023 6:00,2/1/2023,6:00,7:00,ES,100,22493,22493,1/3/2024 12:09
Monthly Hourly Load Values,2/1/2023 7:00,2/1/2023,7:00,8:00,ES,100,24364,24364,1/3/2024 12:09
Monthly Hourly Load Values,2/1/2023 8:00,2/1/2023,8:00,9:00,ES,100,25797,25797,1/3/2024 12:09
Monthly Hourly Load Values,2/1/2023 9:00,2/1/2023,9:00,10:00,ES,100,26894,26894,1/3/2024 12:09
Monthly Hourly Load Values,2/1/2023 10:00,2/1/2023,10:00,11:00,ES,100,27160,27160,1/3/2024 12:09
Monthly Hourly Load Values,2/1/2023 11:00,2/1/2023,11:00,12:00,ES,100,27244,27244,1/3/2024 12:09
Monthly Hourly Load Values,2/1/2023 12:00,2/1/2023,12:00,13:00,ES,100,27648,27648,1/3/2024 12:09
Monthly Hourly Load Values,2/1/2023 13:00,2/1/2023,13:00,14:00,ES,100,27618,27618,1/3/2024 12:09
Monthly Hourly Load Values,2/1/2023 14:00,2/1/2023,14:00,15:00,ES,100,26977,26977,1/3/2024 12:09
Monthly Hourly Load Values,2/1/2023 15:00,2/1/2023,15:00,16:00,ES,100,26800,26800,1/3/2024 12:09
Monthly Hourly Load Values,2/1/2023 16:00,2/1/2023,16:00,17:00,ES,100,26899,26899,1/3/2024 12:09
Monthly Hourly Load Values,2/1/2023 17:00,2/1/2023,17:00,18:00,ES,100,28084,28084,1/3/2024 12:09
Monthly Hourly Load Values,2/1/2023 18:00,2/1/2023,18:00,19:00,ES,100,28691,28691,1/3/2024 12:09
Monthly Hourly Load Values,2/1/2023 19:00,2/1/2023,19:00,20:00,ES,100,29394,29394,1/3/2024 12:09
Monthly Hourly Load Values,2/1/2023 20:00,2/1/2023,20:00,21:00,ES,100,28977,28977,1/3/2024 12:09
Monthly Hourly Load Values,2/1/2023 21:00,2/1/2023,21:00,22:00,ES,100,26833,26833,1/3/2024 12:09
Monthly Hourly Load Values,2/1/2023 22:00,2/1/2023,22:00,23:00,ES,100,24393,24393,1/3/2024 12:09
Monthly Hourly Load Values,2/1/2023 23:00,2/1/2023,23:00,0:00,ES,100,22789,22789,1/3/2024 12:09
Monthly Hourly Load Values,3/1/2023 0:00,3/1/2023,0:00,1:00,ES,100,21188,21188,1/3/2024 12:09
Monthly Hourly Load Values,3/1/2023 1:00,3/1/2023,1:00,2:00,ES,100,20142,20142,1/3/2024 12:09
Monthly Hourly Load Values,3/1/2023 2:00,3/1/2023,2:00,3:00,ES,100,19668,19668,1/3/2024 12:09
Monthly Hourly Load Values,3/1/2023 3:00,3/1/2023,3:00,4:00,ES,100,19563,19563,1/3/2024 12:09
Monthly Hourly Load Values,3/1/2023 4:00,3/1/2023,4:00,5:00,ES,100,20217,20217,1/3/2024 12:09
Monthly Hourly Load Values,3/1/2023 5:00,3/1/2023,5:00,6:00,ES,100,22758,22758,1/3/2024 12:09
Monthly Hourly Load Values,3/1/2023 6:00,3/1/2023,6:00,7:00,ES,100,25882,25882,1/3/2024 12:09
Monthly Hourly Load Values,3/1/2023 7:00,3/1/2023,7:00,8:00,ES,100,27877,27877,1/3/2024 12:09
Monthly Hourly Load Values,3/1/2023 8:00,3/1/2023,8:00,9:00,ES,100,29565,29565,1/3/2024 12:09
Monthly Hourly Load Values,3/1/2023 9:00,3/1/2023,9:00,10:00,ES,100,29646,29646,1/3/2024 12:09
Monthly Hourly Load Values,3/1/2023 10:00,3/1/2023,10:00,11:00,ES,100,29286,29286,1/3/2024 12:09
Monthly Hourly Load Values,3/1/2023 11:00,3/1/2023,11:00,12:00,ES,100,28899,28899,1/3/2024 12:09
Monthly Hourly Load Values,3/1/2023 12:00,3/1/2023,12:00,13:00,ES,100,28828,28828,1/3/2024 12:09
Monthly Hourly Load Values,3/1/2023 13:00,3/1/2023,13:00,14:00,ES,100,28319,28319,1/3/2024 12:09
Monthly Hourly Load Values,3/1/2023 14:00,3/1/2023,14:00,15:00,ES,100,27664,27664,1/3/2024 12:09
Monthly Hourly Load Values,3/1/2023 15:00,3/1/2023,15:00,16:00,ES,100,27729,27729,1/3/2024 12:09
Monthly Hourly Load Values,3/1/2023 16:00,3/1/2023,16:00,17:00,ES,100,28537,28537,1/3/2024 12:09
Monthly Hourly Load Values,3/1/2023 17:00,3/1/2023,17:00,18:00,ES,100,30216,30216,1/3/2024 12:09
Monthly Hourly Load Values,3/1/2023 18:00,3/1/2023,18:00,19:00,ES,100,31099,31099,1/3/2024 12:09
Monthly Hourly Load Values,3/1/2023 19:00,3/1/2023,19:00,20:00,ES,100,31527,31527,1/3/2024 12:09
Monthly Hourly Load Values,3/1/2023 20:00,3/1/2023,20:00,21:00,ES,100,31055,31055,1/3/2024 12:09
Monthly Hourly Load Values,3/1/2023 21:00,3/1/2023,21:00,22:00,ES,100,28496,28496,1/3/2024 12:09
Monthly Hourly Load Values,3/1/2023 22:00,3/1/2023,22:00,23:00,ES,100,25861,25861,1/3/2024 12:09
Monthly Hourly Load Values,3/1/2023 23:00,3/1/2023,23:00,0:00,ES,100,23893,23893,1/3/2024 12:09
Monthly Hourly Load Values,4/1/2023 0:00,4/1/2023,0:00,1:00,ES,100,22194,22194,1/3/2024 12:09
Monthly Hourly Load Values,4/1/2023 1:00,4/1/2023,1:00,2:00,ES,100,21123,21123,1/3/2024 12:09
Monthly Hourly Load Values,4/1/2023 2:00,4/1/2023,2:00,3:00,ES,100,20600,20600,1/3/2024 12:09
Monthly Hourly Load Values,4/1/2023 3:00,4/1/2023,3:00,4:00,ES,100,20545,20545,1/3/2024 12:09
Monthly Hourly Load Values,4/1/2023 4:00,4/1/2023,4:00,5:00,ES,100,21108,21108,1/3/2024 12:09
Monthly Hourly Load Values,4/1/2023 5:00,4/1/2023,5:00,6:00,ES,100,23481,23481,1/3/2024 12:09
Monthly Hourly Load Values,4/1/2023 6:00,4/1/2023,6:00,7:00,ES,100,26550,26550,1/3/2024 12:09
Monthly Hourly Load Values,4/1/2023 7:00,4/1/2023,7:00,8:00,ES,100,28789,28789,1/3/2024 12:09
Monthly Hourly Load Values,4/1/2023 8:00,4/1/2023,8:00,9:00,ES,100,30096,30096,1/3/2024 12:09
Monthly Hourly Load Values,4/1/2023 9:00,4/1/2023,9:00,10:00,ES,100,30200,30200,1/3/2024 12:09
Monthly Hourly Load Values,4/1/2023 10:00,4/1/2023,10:00,11:00,ES,100,29575,29575,1/3/2024 12:09
Monthly Hourly Load Values,4/1/2023 11:00,4/1/2023,11:00,12:00,ES,100,29248,29248,1/3/2024 12:09
Monthly Hourly Load Values,4/1/2023 12:00,4/1/2023,12:00,13:00,ES,100,29226,29226,1/3/2024 12:09
Monthly Hourly Load Values,4/1/2023 13:00,4/1/2023,13:00,14:00,ES,100,28780,28780,1/3/2024 12:09
Monthly Hourly Load Values,4/1/2023 14:00,4/1/2023,14:00,15:00,ES,100,27954,27954,1/3/2024 12:09
Monthly Hourly Load Values,4/1/2023 15:00,4/1/2023,15:00,16:00,ES,100,28000,28000,1/3/2024 12:09
Monthly Hourly Load Values,4/1/2023 16:00,4/1/2023,16:00,17:00,ES,100,28729,28729,1/3/2024 12:09
Monthly Hourly Load Values,4/1/2023 17:00,4/1/2023,17:00,18:00,ES,100,30406,30406,1/3/2024 12:09
Monthly Hourly Load Values,4/1/2023 18:00,4/1/2023,18:00,19:00,ES,100,31008,31008,1/3/2024 12:09
Monthly Hourly Load Values,4/1/2023 19:00,4/1/2023,19:00,20:00,ES,100,31626,31626,1/3/2024 12:09
Monthly Hourly Load Values,4/1/2023 20:00,4/1/2023,20:00,21:00,ES,100,31195,31195,1/3/2024 12:09
Monthly Hourly Load Values,4/1/2023 21:00,4/1/2023,21:00,22:00,ES,100,28659,28659,1/3/2024 12:09
Monthly Hourly Load Values,4/1/2023 22:00,4/1/2023,22:00,23:00,ES,100,26147,26147,1/3/2024 12:09
Monthly Hourly Load Values,4/1/2023 23:00,4/1/2023,23:00,0:00,ES,100,24356,24356,1/3/2024 12:09
Monthly Hourly Load Values,5/1/2023 0:00,5/1/2023,0:00,1:00,ES,100,22652,22652,1/3/2024 12:09
Monthly Hourly Load Values,5/1/2023 1:00,5/1/2023,1:00,2:00,ES,100,21456,21456,1/3/2024 12:09
Monthly Hourly Load Values,5/1/2023 2:00,5/1/2023,2:00,3:00,ES,100,20896,20896,1/3/2024 12:09
Monthly Hourly Load Values,5/1/2023 3:00,5/1/2023,3:00,4:00,ES,100,20784,20784,1/3/2024 12:09
Monthly Hourly Load Values,5/1/2023 4:00,5/1/2023,4:00,5:00,ES,100,21353,21353,1/3/2024 12:09
Monthly Hourly Load Values,5/1/2023 5:00,5/1/2023,5:00,6:00,ES,100,23496,23496,1/3/2024 12:09
Monthly Hourly Load Values,5/1/2023 6:00,5/1/2023,6:00,7:00,ES,100,26589,26589,1/3/2024 12:09
Monthly Hourly Load Values,5/1/2023 7:00,5/1/2023,7:00,8:00,ES,100,28779,28779,1/3/2024 12:09
Monthly Hourly Load Values,5/1/2023 8:00,5/1/2023,8:00,9:00,ES,100,30034,30034,1/3/2024 12:09
Monthly Hourly Load Values,5/1/2023 9:00,5/1/2023,9:00,10:00,ES,100,30082,30082,1/3/2024 12:09
Monthly Hourly Load Values,5/1/2023 10:00,5/1/2023,10:00,11:00,ES,100,29439,29439,1/3/2024 12:09
Monthly Hourly Load Values,5/1/2023 11:00,5/1/2023,11:00,12:00,ES,100,28821,28821,1/3/2024 12:09
Monthly Hourly Load Values,5/1/2023 12:00,5/1/2023,12:00,13:00,ES,100,28603,28603,1/3/2024 12:09
Monthly Hourly Load Values,5/1/2023 13:00,5/1/2023,13:00,14:00,ES,100,27985,27985,1/3/2024 12:09
Monthly Hourly Load Values,5/1/2023 14:00,5/1/2023,14:00,15:00,ES,100,27284,27284,1/3/2024 12:09
Monthly Hourly Load Values,5/1/2023 15:00,5/1/2023,15:00,16:00,ES,100,27239,27239,1/3/2024 12:09
Monthly Hourly Load Values,5/1/2023 16:00,5/1/2023,16:00,17:00,ES,100,27524,27524,1/3/2024 12:09
Monthly Hourly Load Values,5/1/2023 17:00,5/1/2023,17:00,18:00,ES,100,28578,28578,1/3/2024 12:09
Monthly Hourly Load Values,5/1/2023 18:00,5/1/2023,18:00,19:00,ES,100,28623,28623,1/3/2024 12:09
Monthly Hourly Load Values,5/1/2023 19:00,5/1/2023,19:00,20:00,ES,100,28796,28796,1/3/2024 12:09
Monthly Hourly Load Values,5/1/2023 20:00,5/1/2023,20:00,21:00,ES,100,28566,28566,1/3/2024 12:09
Monthly Hourly Load Values,5/1/2023 21:00,5/1/2023,21:00,22:00,ES,100,26832,26832,1/3/2024 12:09
Monthly Hourly Load Values,5/1/2023 22:00,5/1/2023,22:00,23:00,ES,100,24923,24923,1/3/2024 12:09
Monthly Hourly Load Values,5/1/2023 23:00,5/1/2023,23:00,0:00,ES,100,23215,23215,1/3/2024 12:09
Monthly Hourly Load Values,6/1/2023 0:00,6/1/2023,0:00,1:00,ES,100,21625,21625,1/3/2024 12:09
Monthly Hourly Load Values,6/1/2023 1:00,6/1/2023,1:00,2:00,ES,100,20245,20245,1/3/2024 12:09
Monthly Hourly Load Values,6/1/2023 2:00,6/1/2023,2:00,3:00,ES,100,19507,19507,1/3/2024 12:09
Monthly Hourly Load Values,6/1/2023 3:00,6/1/2023,3:00,4:00,ES,100,19015,19015,1/3/2024 12:09
Monthly Hourly Load Values,6/1/2023 4:00,6/1/2023,4:00,5:00,ES,100,19025,19025,1/3/2024 12:09
Monthly Hourly Load Values,6/1/2023 5:00,6/1/2023,5:00,6:00,ES,100,19447,19447,1/3/2024 12:09
Monthly Hourly Load Values,6/1/2023 6:00,6/1/2023,6:00,7:00,ES,100,20457,20457,1/3/2024 12:09
Monthly Hourly Load Values,6/1/2023 7:00,6/1/2023,7:00,8:00,ES,100,20912,20912,1/3/2024 12:09
Monthly Hourly Load Values,6/1/2023 8:00,6/1/2023,8:00,9:00,ES,100,22099,22099,1/3/2024 12:09
Monthly Hourly Load Values,6/1/2023 9:00,6/1/2023,9:00,10:00,ES,100,23132,23132,1/3/2024 12:09
Monthly Hourly Load Values,6/1/2023 10:00,6/1/2023,10:00,11:00,ES,100,23339,23339,1/3/2024 12:09
Monthly Hourly Load Values,6/1/2023 11:00,6/1/2023,11:00,12:00,ES,100,23148,23148,1/3/2024 12:09
Monthly Hourly Load Values,6/1/2023 12:00,6/1/2023,12:00,13:00,ES,100,23227,23227,1/3/2024 12:09
Monthly Hourly Load Values,6/1/2023 13:00,6/1/2023,13:00,14:00,ES,100,22882,22882,1/3/2024 12:09
Monthly Hourly Load Values,6/1/2023 14:00,6/1/2023,14:00,15:00,ES,100,21869,21869,1/3/2024 12:09
Monthly Hourly Load Values,6/1/2023 15:00,6/1/2023,15:00,16:00,ES,100,21769,21769,1/3/2024 12:09
Monthly Hourly Load Values,6/1/2023 16:00,6/1/2023,16:00,17:00,ES,100,22809,22809,1/3/2024 12:09
Monthly Hourly Load Values,6/1/2023 17:00,6/1/2023,17:00,18:00,ES,100,24947,24947,1/3/2024 12:09
Monthly Hourly Load Values,6/1/2023 18:00,6/1/2023,18:00,19:00,ES,100,26111,26111,1/3/2024 12:09
Monthly Hourly Load Values,6/1/2023 19:00,6/1/2023,19:00,20:00,ES,100,26755,26755,1/3/2024 12:09
Monthly Hourly Load Values,6/1/2023 20:00,6/1/2023,20:00,21:00,ES,100,26979,26979,1/3/2024 12:09
Monthly Hourly Load Values,6/1/2023 21:00,6/1/2023,21:00,22:00,ES,100,25832,25832,1/3/2024 12:09
Monthly Hourly Load Values,6/1/2023 22:00,6/1/2023,22:00,23:00,ES,100,24008,24008,1/3/2024 12:09
Monthly Hourly Load Values,6/1/2023 23:00,6/1/2023,23:00,0:00,ES,100,22584,22584,1/3/2024 12:09
Monthly Hourly Load Values,7/1/2023 0:00,7/1/2023,0:00,1:00,ES,100,21063,21063,1/3/2024 12:09
Monthly Hourly Load Values,7/1/2023 1:00,7/1/2023,1:00,2:00,ES,100,19973,19973,1/3/2024 12:09
Monthly Hourly Load Values,7/1/2023 2:00,7/1/2023,2:00,3:00,ES,100,19345,19345,1/3/2024 12:09
Monthly Hourly Load Values,7/1/2023 3:00,7/1/2023,3:00,4:00,ES,100,19104,19104,1/3/2024 12:09
Monthly Hourly Load Values,7/1/2023 4:00,7/1/2023,4:00,5:00,ES,100,19310,19310,1/3/2024 12:09
Monthly Hourly Load Values,7/1/2023 5:00,7/1/2023,5:00,6:00,ES,100,20265,20265,1/3/2024 12:09
Monthly Hourly Load Values,7/1/2023 6:00,7/1/2023,6:00,7:00,ES,100,21673,21673,1/3/2024 12:09
Monthly Hourly Load Values,7/1/2023 7:00,7/1/2023,7:00,8:00,ES,100,22938,22938,1/3/2024 12:09
Monthly Hourly Load Values,7/1/2023 8:00,7/1/2023,8:00,9:00,ES,100,24593,24593,1/3/2024 12:09
Monthly Hourly Load Values,7/1/2023 9:00,7/1/2023,9:00,10:00,ES,100,25946,25946,1/3/2024 12:09
Monthly Hourly Load Values,7/1/2023 10:00,7/1/2023,10:00,11:00,ES,100,26227,26227,1/3/2024 12:09
Monthly Hourly Load Values,7/1/2023 11:00,7/1/2023,11:00,12:00,ES,100,26283,26283,1/3/2024 12:09
Monthly Hourly Load Values,7/1/2023 12:00,7/1/2023,12:00,13:00,ES,100,26917,26917,1/3/2024 12:09
Monthly Hourly Load Values,7/1/2023 13:00,7/1/2023,13:00,14:00,ES,100,27131,27131,1/3/2024 12:09
Monthly Hourly Load Values,7/1/2023 14:00,7/1/2023,14:00,15:00,ES,100,26233,26233,1/3/2024 12:09
Monthly Hourly Load Values,7/1/2023 15:00,7/1/2023,15:00,16:00,ES,100,25920,25920,1/3/2024 12:09
Monthly Hourly Load Values,7/1/2023 16:00,7/1/2023,16:00,17:00,ES,100,26533,26533,1/3/2024 12:09
Monthly Hourly Load Values,7/1/2023 17:00,7/1/2023,17:00,18:00,ES,100,28239,28239,1/3/2024 12:09
Monthly Hourly Load Values,7/1/2023 18:00,7/1/2023,18:00,19:00,ES,100,29079,29079,1/3/2024 12:09
Monthly Hourly Load Values,7/1/2023 19:00,7/1/2023,19:00,20:00,ES,100,29575,29575,1/3/2024 12:09
Monthly Hourly Load Values,7/1/2023 20:00,7/1/2023,20:00,21:00,ES,100,29281,29281,1/3/2024 12:09
Monthly Hourly Load Values,7/1/2023 21:00,7/1/2023,21:00,22:00,ES,100,27130,27130,1/3/2024 12:09
Monthly Hourly Load Values,7/1/2023 22:00,7/1/2023,22:00,23:00,ES,100,25007,25007,1/3/2024 12:09
Monthly Hourly Load Values,7/1/2023 23:00,7/1/2023,23:00,0:00,ES,100,23332,23332,1/3/2024 12:09
Monthly Hourly Load Values,8/1/2023 0:00,8/1/2023,0:00,1:00,ES,100,21603,21603,1/3/2024 12:09
Monthly Hourly Load Values,8/1/2023 1:00,8/1/2023,1:00,2:00,ES,100,20392,20392,1/3/2024 12:09
Monthly Hourly Load Values,8/1/2023 2:00,8/1/2023,2:00,3:00,ES,100,19601,19601,1/3/2024 12:09
Monthly Hourly Load Values,8/1/2023 3:00,8/1/2023,3:00,4:00,ES,100,19178,19178,1/3/2024 12:09
Monthly Hourly Load Values,8/1/2023 4:00,8/1/2023,4:00,5:00,ES,100,19268,19268,1/3/2024 12:09
Monthly Hourly Load Values,8/1/2023 5:00,8/1/2023,5:00,6:00,ES,100,19648,19648,1/3/2024 12:09
Monthly Hourly Load Values,8/1/2023 6:00,8/1/2023,6:00,7:00,ES,100,20361,20361,1/3/2024 12:09
Monthly Hourly Load Values,8/1/2023 7:00,8/1/2023,7:00,8:00,ES,100,20950,20950,1/3/2024 12:09
Monthly Hourly Load Values,8/1/2023 8:00,8/1/2023,8:00,9:00,ES,100,22695,22695,1/3/2024 12:09
Monthly Hourly Load Values,8/1/2023 9:00,8/1/2023,9:00,10:00,ES,100,24758,24758,1/3/2024 12:09
Monthly Hourly Load Values,8/1/2023 10:00,8/1/2023,10:00,11:00,ES,100,25847,25847,1/3/2024 12:09
Monthly Hourly Load Values,8/1/2023 11:00,8/1/2023,11:00,12:00,ES,100,26491,26491,1/3/2024 12:09
Monthly Hourly Load Values,8/1/2023 12:00,8/1/2023,12:00,13:00,ES,100,27377,27377,1/3/2024 12:09
Monthly Hourly Load Values,8/1/2023 13:00,8/1/2023,13:00,14:00,ES,100,27316,27316,1/3/2024 12:09
Monthly Hourly Load Values,8/1/2023 14:00,8/1/2023,14:00,15:00,ES,100,25978,25978,1/3/2024 12:09
Monthly Hourly Load Values,8/1/2023 15:00,8/1/2023,15:00,16:00,ES,100,25281,25281,1/3/2024 12:09
Monthly Hourly Load Values,8/1/2023 16:00,8/1/2023,16:00,17:00,ES,100,25546,25546,1/3/2024 12:09
Monthly Hourly Load Values,8/1/2023 17:00,8/1/2023,17:00,18:00,ES,100,27443,27443,1/3/2024 12:09
Monthly Hourly Load Values,8/1/2023 18:00,8/1/2023,18:00,19:00,ES,100,28522,28522,1/3/2024 12:09
Monthly Hourly Load Values,8/1/2023 19:00,8/1/2023,19:00,20:00,ES,100,29241,29241,1/3/2024 12:09
Monthly Hourly Load Values,8/1/2023 20:00,8/1/2023,20:00,21:00,ES,100,28793,28793,1/3/2024 12:09
Monthly Hourly Load Values,8/1/2023 21:00,8/1/2023,21:00,22:00,ES,100,26763,26763,1/3/2024 12:09
Monthly Hourly Load Values,8/1/2023 22:00,8/1/2023,22:00,23:00,ES,100,24237,24237,1/3/2024 12:09
Monthly Hourly Load Values,8/1/2023 23:00,8/1/2023,23:00,0:00,ES,100,22356,22356,1/3/2024 12:09
Monthly Hourly Load Values,9/1/2023 0:00,9/1/2023,0:00,1:00,ES,100,20913,20913,1/3/2024 12:09
Monthly Hourly Load Values,9/1/2023 1:00,9/1/2023,1:00,2:00,ES,100,20006,20006,1/3/2024 12:09
Monthly Hourly Load Values,9/1/2023 2:00,9/1/2023,2:00,3:00,ES,100,19642,19642,1/3/2024 12:09
Monthly Hourly Load Values,9/1/2023 3:00,9/1/2023,3:00,4:00,ES,100,19631,19631,1/3/2024 12:09
Monthly Hourly Load Values,9/1/2023 4:00,9/1/2023,4:00,5:00,ES,100,20532,20532,1/3/2024 12:09
Monthly Hourly Load Values,9/1/2023 5:00,9/1/2023,5:00,6:00,ES,100,23743,23743,1/3/2024 12:09
Monthly Hourly Load Values,9/1/2023 6:00,9/1/2023,6:00,7:00,ES,100,28295,28295,1/3/2024 12:09
Monthly Hourly Load Values,9/1/2023 7:00,9/1/2023,7:00,8:00,ES,100,30811,30811,1/3/2024 12:09
Monthly Hourly Load Values,9/1/2023 8:00,9/1/2023,8:00,9:00,ES,100,31105,31105,1/3/2024 12:09
Monthly Hourly Load Values,9/1/2023 9:00,9/1/2023,9:00,10:00,ES,100,31052,31052,1/3/2024 12:09
Monthly Hourly Load Values,9/1/2023 10:00,9/1/2023,10:00,11:00,ES,100,30542,30542,1/3/2024 12:09
Monthly Hourly Load Values,9/1/2023 11:00,9/1/2023,11:00,12:00,ES,100,30296,30296,1/3/2024 12:09
Monthly Hourly Load Values,9/1/2023 12:00,9/1/2023,12:00,13:00,ES,100,30308,30308,1/3/2024 12:09
Monthly Hourly Load Values,9/1/2023 13:00,9/1/2023,13:00,14:00,ES,100,29907,29907,1/3/2024 12:09
Monthly Hourly Load Values,9/1/2023 14:00,9/1/2023,14:00,15:00,ES,100,29479,29479,1/3/2024 12:09
Monthly Hourly Load Values,9/1/2023 15:00,9/1/2023,15:00,16:00,ES,100,29464,29464,1/3/2024 12:09
Monthly Hourly Load Values,9/1/2023 16:00,9/1/2023,16:00,17:00,ES,100,30074,30074,1/3/2024 12:09
Monthly Hourly Load Values,9/1/2023 17:00,9/1/2023,17:00,18:00,ES,100,31657,31657,1/3/2024 12:09
Monthly Hourly Load Values,9/1/2023 18:00,9/1/2023,18:00,19:00,ES,100,32855,32855,1/3/2024 12:09
Monthly Hourly Load Values,9/1/2023 19:00,9/1/2023,19:00,20:00,ES,100,33461,33461,1/3/2024 12:09
Monthly Hourly Load Values,9/1/2023 20:00,9/1/2023,20:00,21:00,ES,100,32574,32574,1/3/2024 12:09
Monthly Hourly Load Values,9/1/2023 21:00,9/1/2023,21:00,22:00,ES,100,29430,29430,1/3/2024 12:09
Monthly Hourly Load Values,9/1/2023 22:00,9/1/2023,22:00,23:00,ES,100,26483,26483,1/3/2024 12:09
Monthly Hourly Load Values,9/1/2023 23:00,9/1/2023,23:00,0:00,ES,100,24670,24670,1/3/2024 12:09
Monthly Hourly Load Values,10/1/2023 0:00,10/1/2023,0:00,1:00,ES,100,22981,22981,1/3/2024 12:09
Monthly Hourly Load Values,10/1/2023 1:00,10/1/2023,1:00,2:00,ES,100,22073,22073,1/3/2024 12:09
Monthly Hourly Load Values,10/1/2023 2:00,10/1/2023,2:00,3:00,ES,100,21708,21708,1/3/2024 12:09
Monthly Hourly Load Values,10/1/2023 3:00,10/1/2023,3:00,4:00,ES,100,21739,21739,1/3/2024 12:09
Monthly Hourly Load Values,10/1/2023 4:00,10/1/2023,4:00,5:00,ES,100,22431,22431,1/3/2024 12:09
Monthly Hourly Load Values,10/1/2023 5:00,10/1/2023,5:00,6:00,ES,100,25358,25358,1/3/2024 12:09
Monthly Hourly Load Values,10/1/2023 6:00,10/1/2023,6:00,7:00,ES,100,29776,29776,1/3/2024 12:09
Monthly Hourly Load Values,10/1/2023 7:00,10/1/2023,7:00,8:00,ES,100,32149,32149,1/3/2024 12:09
Monthly Hourly Load Values,10/1/2023 8:00,10/1/2023,8:00,9:00,ES,100,32544,32544,1/3/2024 12:09
Monthly Hourly Load Values,10/1/2023 9:00,10/1/2023,9:00,10:00,ES,100,32267,32267,1/3/2024 12:09
Monthly Hourly Load Values,10/1/2023 10:00,10/1/2023,10:00,11:00,ES,100,31626,31626,1/3/2024 12:09
Monthly Hourly Load Values,10/1/2023 11:00,10/1/2023,11:00,12:00,ES,100,31121,31121,1/3/2024 12:09
Monthly Hourly Load Values,10/1/2023 12:00,10/1/2023,12:00,13:00,ES,100,30803,30803,1/3/2024 12:09
